股票代码,股票名称,市场,流通股本,更新日期,上市日期,总股本,国有股,发起人法人股,法人股,B股,H股,职工股,总资产,流动资产,固定资产,无形资产,股东人数,流动负债,长期负债,资本公积金,净资产,主营收入,主营利润,应收账款,营业利润,投资收益,经营现金流,总现金流,存货,综合利润,税后利润,净利润,未分配利润,每股净资产
000301,东方盛虹,深市,6608555625.0,20251010,20000529,6611230000.0,12260000,3185743750.0,728335600000.0,0.0,0.0,599.9999865889549,2133348000000.0,454727840000.0,1349341120000.0,48419135000.0,82965,1016584720000.0,34312527500.0,194932920000.0,345440560000.0,609164200000.0,547386960000.0,37529735000.0,2315021093.75,-16883999.0234375,28111960000.0,13043747500.0,208147040000.0,2428853906.25,3880165937.5,3862450000.0,38297645000.0,5.087999820709229
000333,美的集团,深市,6926424375.0,20250908,20130918,7679026875.0,12380000,208041760000.0,2172740800000.0,0.0,650848515.625,34100.00085830688,6380335360000.0,4181695360000.0,387612640000.0,219438080000.0,277238,3825769920000.0,133130540000.0,512587920000.0,2161100160000.0,2511237120000.0,1867861600000.0,529090240000.0,312494400000.0,6458700000.0,372810160000.0,257183480000.0,496748880000.0,313432900000.0,266473560000.0,260136900000.0,1526847520000.0,28.19000053405762
000338,潍柴动力,深市,4985166250.0,20251009,20070430,8713581250.0,12360000,59034555000.0,1124897120000.0,0.0,1943040000.0,6499.999761581421,3653191680000.0,1913080640000.0,509008000000.0,230811440000.0,221494,1664393440000.0,367575560000.0,112012350000.0,895314800000.0,1131517920000.0,880551600000.0,397993680000.0,72912755000.0,2308336875.0,68375760000.0,-50686635000.0,365740720000.0,73903905000.0,65634830000.0,56434530000.0,624722640000.0,10.27299976348877
000400,许继电气,深市,1011701328.125,20250930,19970418,1018622265.625,12380000,6278581875.0,68355690000.0,0.0,0.0,6299.999952316284,261951380000.0,214924920000.0,19083523750.0,6973542500.0,114000,127723040000.0,11609347500.0,6548886250.0,118120820000.0,64471950000.0,49159155000.0,80418800000.0,7959511875.0,69348999.0234375,11195635000.0,9185138125.0,29349825000.0,8005750625.0,7095800000.0,6339153125.0,96391570000.0,11.59500026702881
000401,金隅冀东,深市,2631354062.5,20251010,19960614,2658216562.5,12300000,-8061668125.0,112196790000.0,0.0,0.0,-599.9999865889549,598218040000.0,142845050000.0,308609500000.0,77232590000.0,77907,174911080000.0,20999252500.0,168791460000.0,272384480000.0,117607790000.0,93595000000.0,22825810000.0,172701992.1875,866562968.75,12872113750.0,-5704225000.0,31134685000.0,339601992.1875,-1796026875.0,-1536238906.25,63888330000.0,10.13700008392334
000402,金融街,深市,2988667187.5,20251010,19960626,2988930000.0,20700000,-19841320000.0,96544180000.0,0.0,0.0,-3400.000035762787,1153498000000.0,667856560000.0,16480030000.0,3302860000.0,71982,190418380000.0,25565210000.0,69794550000.0,238853440000.0,46547280000.0,41172415000.0,5057312187.5,-12857135000.0,10812999.26757812,16061531250.0,-21134235000.0,474744400000.0,-12763701250.0,-11065381250.0,-10079165000.0,116756790000.0,7.991000175476074
000403,派林生物,深市,940710234.375,20250822,19960628,950397421.875,12270000,3269844062.5,11361782500.0,0.0,0.0,2500.0,90812960000.0,33206955000.0,17496436250.0,1918501875.0,26932,9040375000.0,-70240996.09375,45388930000.0,79045650000.0,9864818125.0,5166437812.5,5765167500.0,2857266875.0,137212001.953125,-1926639062.5,-7641961250.0,16008906250.0,2689300937.5,2359167968.75,2357928906.25,22536485000.0,8.317000389099121
000404,长虹华意,深市,692719609.375,20250806,19960619,695996015.625,12340000,2268285312.5,67300655000.0,0.0,0.0,3700.000047683716,157770950000.0,120862990000.0,16007515000.0,2036863125.0,32466,96724350000.0,14017812500.0,15952551250.0,41709555000.0,66278925000.0,57871440000.0,31588512500.0,4120664062.5,592526992.1875,2690185000.0,16190793750.0,12992752500.0,4116001250.0,3540071250.0,2572615937.5,17228522500.0,5.993000030517578
000407,胜利股份,深市,875782187.5,20250925,19960703,880084687.5,13450000,820628515.625,21943542500.0,0.0,0.0,1000.000014901161,62632150000.0,18203767500.0,19222675000.0,1249955937.5,45256,24627227500.0,3246685000.0,9566946250.0,30148135000.0,21582847500.0,18233037500.0,4292859062.5,1428548125.0,192361992.1875,-1371725000.0,-1081936015.625,4285621250.0,1429482968.75,1118823046.875,884425937.5,8953665000.0,3.426000118255615
000408,藏格矿业,深市,1570209218.75,20250802,19960628,1570225781.25,12260000,12969938750.0,17616580000.0,0.0,0.0,11499.99976158142,168934180000.0,40155915000.0,23845970000.0,6797880000.0,29385,5530763750.0,-181580000.0,18851323750.0,157233740000.0,16781418750.0,7273156250.0,491685000.0,19300710000.0,12405346250.0,8340761875.0,24341705000.0,4085239062.5,19092567500.0,17952273750.0,18002051250.0,114764160000.0,10.01299953460693
000409,云鼎科技,深市,423343203.125,20250827,19960627,677990468.75,18650000,726709609.375,6375544375.0,0.0,0.0,599.9999865889549,25217430000.0,20522936250.0,1977597031.25,516056015.625,95383,6969907500.0,2473136875.0,12460495000.0,15648626250.0,6394663125.0,4423248125.0,7264205000.0,610237031.25,0.0,-3138040000.0,-3635910937.5,3351010000.0,613856992.1875,564524023.4375,418887968.75,-3104031875.0,2.308000087738037
000410,沈阳机床,深市,1680915937.5,20250830,19960718,2358970625.0,12340000,-492046718.75,15985210000.0,0.0,0.0,199.9999955296516,76227355000.0,56042690000.0,12052615000.0,2704850000.0,76820,46465450000.0,1135970000.0,66004145000.0,25660135000.0,18892737500.0,15997476250.0,8182605000.0,630216015.625,12337999.26757812,-1079300000.0,-1702032031.25,25121615000.0,646176992.1875,540795000.0,403485000.0,-65479070000.0,1.088000059127808
000411,英特集团,深市,322820800.78125,20251011,19960716,521894218.75,15510000,2574027343.75,166107860000.0,0.0,0.0,4799.999892711639,163877810000.0,143614380000.0,9803065000.0,2607356093.75,20774,104732020000.0,5875180000.0,19916172500.0,46880755000.0,166284640000.0,155212260000.0,73501700000.0,4009521250.0,-3052000.122070312,-6980500625.0,2485631093.75,39737775000.0,3930498750.0,2883648125.0,2485190000.0,20281626250.0,8.840999603271484
000415,渤海租赁,深市,5392955625.0,20250830,19960716,6184521250.0,21710000,7164000000.0,161785690000.0,0.0,0.0,-3300.000131130219,2862464320000.0,246493160000.0,2103471680000.0,263380000.0,121893,454966320000.0,173123760000.0,170488760000.0,285083440000.0,284600360000.0,204271860000.0,18708860000.0,-8553500000.0,5934710000.0,111779780000.0,-195778440000.0,1006140000.0,-8567890000.0,-13049700000.0,-20187800000.0,13662070000.0,4.610000133514404
000417,合百集团,深市,779027421.875,20250820,19960812,779884218.75,15520000,1897011093.75,36999105000.0,0.0,0.0,2199.999988079071,124860480000.0,54502700000.0,15239675000.0,10357656250.0,30221,49966330000.0,10776511250.0,3089865000.0,47896260000.0,37004790000.0,27729672500.0,2658005937.5,2948303750.0,1266055000.0,-4441139062.5,-4830687187.5,24027647500.0,2978643125.0,2084200937.5,1708610937.5,25077362500.0,6.140999794006348
000419,通程控股,深市,543582695.3125,20251009,19960816,543582695.3125,15520000,1138565703.125,8172250625.0,0.0,0.0,1500.000059604645,59164220000.0,25676080000.0,7034488125.0,1950335000.0,24469,11652876250.0,3216840000.0,4173943125.0,36404670000.0,9495781250.0,7384738125.0,967303046.875,1107046953.125,517949023.4375,109078007.8125,-30623000.48828125,1251712968.75,1135162968.75,920146015.625,832787031.25,14807537500.0,6.697000026702881
000420,吉林化纤,深市,2458031093.75,20250828,19960802,2458868281.25,12280000,401798281.25,17757927500.0,0.0,0.0,99.99999776482582,136846990000.0,36072520000.0,64785850000.0,3561742187.5,113034,73395120000.0,4997662812.5,23474720000.0,44125210000.0,26351152500.0,23244842500.0,11262807500.0,285687011.71875,-239313984.375,546093984.375,2625958125.0,7852040000.0,268999003.90625,206621992.1875,220671992.1875,-5843213125.0,1.794000029563904
000421,南京公用,深市,574296289.0625,20250822,19960806,574415703.125,13450000,-176802109.375,24699080000.0,0.0,0.0,500.0000074505806,125440740000.0,66389770000.0,36587852500.0,973596015.625,34512,73650090000.0,11585465000.0,4081243125.0,27204397500.0,28667645000.0,24603722500.0,3358426250.0,731575000.0,104045996.09375,14325756250.0,-3478265000.0,41905355000.0,757458984.375,501962031.25,312829003.90625,15263567500.0,4.736000061035156
000422,湖北宜化,深市,1057803203.125,20250823,19960815,1088522187.5,12260000,7112731875.0,131892940000.0,0.0,0.0,3700.000047683716,443058480000.0,93784880000.0,200858880000.0,55188800000.0,119156,144096120000.0,53495080000.0,35756535000.0,54544775000.0,120045850000.0,97498160000.0,9246611250.0,7423195000.0,-567947031.25,12871557500.0,-14700212500.0,23118842500.0,9228050625.0,7535474375.0,3988801875.0,1784426875.0,5.039000034332275
000423,东阿阿胶,深市,643018085.9375,20251015,19960729,643976796.875,12270000,7384191250.0,27479577500.0,0.0,0.0,12699.99980926514,127823360000.0,100400250000.0,17512398750.0,3052497187.5,95374,23095580000.0,217306015.625,3884264062.5,103102460000.0,30507172500.0,8198746875.0,1847807968.75,9789131250.0,371268984.375,9654352500.0,12808235000.0,9197903125.0,9784563125.0,8177293125.0,8177172500.0,88824460000.0,16.01000022888184
000425,徐工机械,深市,9289148750.0,20250830,19960828,11752972500.0,12350000,37370637500.0,507304160000.0,0.0,0.0,3700.000047683716,1763576160000.0,1235225600000.0,243759680000.0,85574400000.0,132775,937576320000.0,14358076250.0,152607280000.0,604301360000.0,548082320000.0,427343280000.0,467556840000.0,52944050000.0,-1112624062.5,37250497500.0,44549925000.0,347409920000.0,52540620000.0,44166940000.0,43584095000.0,339161840000.0,5.140999794006348
000426,兴业银锡,深市,1775205468.75,20250925,19960828,1775635781.25,11090000,8834130625.0,21982687500.0,0.0,0.0,4499.99988079071,153415460000.0,9642363125.0,47189345000.0,76554840000.0,70014,47165815000.0,4904939062.5,23085905000.0,85795270000.0,24730992500.0,10659935000.0,43773999.0234375,9387536875.0,-46555000.0,16454918750.0,-6361093125.0,4008935000.0,9300277500.0,7831146250.0,7956750000.0,40353495000.0,4.831999778747559
000428,华天酒店,深市,1018926015.625,20250826,19960808,1018926015.625,17610000,-787690937.5,3062460625.0,0.0,0.0,-1000.000014901161,44544555000.0,8841859375.0,19479862500.0,3301242187.5,45195,30007862500.0,-5333490000.0,14520462500.0,14439098750.0,2531496093.75,2198975000.0,398209023.4375,-1359457031.25,-70523999.0234375,101802001.953125,-562672031.25,4689480000.0,-1348859062.5,-1320720937.5,-1067017968.75,-11746845000.0,1.41700005531311
000429,粤高速A,深市,1303329921.875,20250829,19980220,2090806093.75,16540000,8554655000.0,22308655000.0,348750000.0,0.0,5099.999904632568,244538920000.0,61694125000.0,83973470000.0,1861251875.0,56531,20630500000.0,29986072500.0,7829103125.0,105129410000.0,21179627500.0,6735097500.0,962475000.0,17826176250.0,1432340000.0,18976667500.0,14990897500.0,0.0,17821380000.0,14398906250.0,10571527500.0,55728620000.0,5.027999877929688
000430,ST张家界,深市,331738789.0625,20250826,19960829,404817695.3125,23780000,-611629296.875,1739793906.25,0.0,0.0,-799.9999821186066,20867687500.0,1146228984.375,8777025625.0,4584973125.0,23336,7572250000.0,0.0,8522395000.0,2566234062.5,1938055000.0,1677595000.0,79934003.90625,-299291992.1875,22868999.0234375,10185000.0,-26667998.046875,36207001.953125,-300982011.71875,-332712968.75,-332712968.75,-10624300000.0,0.6340000033378601
000488,ST晨鸣,深市,1681387343.75,20250830,20001120,2941456250.0,12220000,286462109.375,138847310000.0,706385234.375,528305195.3125,-13099.99942779541,546988760000.0,93732740000.0,304867120000.0,16265610000.0,117668,395202440000.0,23762905000.0,52412795000.0,53187630000.0,21066310000.0,37272037500.0,9307315000.0,-41559377500.0,-4306696875.0,7853031875.0,-880025937.5,25223165000.0,-41810665000.0,-41846700000.0,-38579530000.0,-32501352500.0,1.812999963760376
000498,山东路桥,深市,1449346562.5,20251011,19970609,1552440781.25,14480000,10195145000.0,285001760000.0,0.0,0.0,5199.999809265137,1693898880000.0,1215491120000.0,41111585000.0,75021770000.0,45629,1042900320000.0,117053780000.0,2095521093.75,251260320000.0,285750800000.0,252979400000.0,192581440000.0,15050215000.0,490114023.4375,-17231881250.0,8694232500.0,32153450000.0,14950151250.0,12839061250.0,10285390000.0,125780890000.0,10.14599990844727
000501,武商集团,深市,768228593.75,20250827,19921120,768992734.375,15520000,1536777187.5,36426300000.0,0.0,0.0,2099.999934434891,307445520000.0,56494150000.0,149066080000.0,69786375000.0,40800,127856100000.0,31846999.51171875,14489887500.0,110158440000.0,31814560000.0,16025187500.0,297173007.8125,2358096093.75,84446992.1875,3403182812.5,2101805000.0,14386786250.0,2432710000.0,1645690000.0,1652467968.75,67919655000.0,14.32499980926514
000503,国新健康,深市,979235468.75,20250828,19921130,981312500.0,18640000,-729814921.875,1373933750.0,0.0,0.0,-1000.000014901161,20238461250.0,15063601250.0,105233994.140625,854966015.625,66164,5746338125.0,0.0,7020790000.0,13064621250.0,955300000.0,1100474062.5,1538957968.75,-983594062.5,96090000.0,-1194741015.625,-1423694062.5,29338000.48828125,-986563984.375,-990905937.5,-990905937.5,-2725126875.0,1.333999991416931
000504,*ST生物,深市,329117890.625,20250828,19921208,330023085.9375,22750000,-83928300.78125,563248007.8125,0.0,0.0,-99.99999776482582,5950891250.0,4881784062.5,127770996.09375,23436000.9765625,13239,3099386875.0,340912968.75,4234728125.0,2336107031.25,515921015.625,186000996.09375,1229420000.0,-142217001.953125,34168999.0234375,-29605000.0,-673837031.25,181913007.8125,-146005000.0,-140628007.8125,-34843999.0234375,-5544308750.0,0.7080000042915344
000505,京粮控股,深市,632380390.625,20251015,19921221,726950234.375,12130000,240585195.3125,55559070000.0,64975000.0,0.0,199.9999955296516,75188645000.0,56439640000.0,8539705000.0,3783276250.0,50200,30432225000.0,3670932812.5,16826840000.0,31480435000.0,42081460000.0,39727627500.0,1669981093.75,432887968.75,35720000.0,2224361875.0,3395743125.0,26022820000.0,268150996.09375,176860996.09375,179500996.09375,5993386250.0,4.330999851226807
000506,招金黄金,深市,928584375.0,20251010,19930312,929017734.375,11090000,-549315781.25,988730937.5,0.0,0.0,500.0000074505806,14861147500.0,5233773750.0,5980796875.0,494196015.625,50000,8211156875.0,38682001.953125,617885000.0,6153580000.0,1960315000.0,1104311015.625,263480000.0,670808984.375,316071992.1875,153006992.1875,2172639062.5,1074635000.0,662360000.0,662360000.0,446946015.625,-4719873750.0,0.6620000004768372
000507,珠海港,深市,902354531.25,20251009,19930326,919734921.875,16550000,1923231093.75,26566195000.0,0.0,0.0,1700.000017881393,201643320000.0,59182610000.0,69280840000.0,14017842500.0,70925,48610315000.0,29764147500.0,13675945000.0,60053205000.0,22480865000.0,16064787500.0,13784350000.0,3854275000.0,1005985000.0,3524585937.5,-11348576250.0,2671634062.5,3862137812.5,2877074062.5,1734590937.5,24820915000.0,5.660999774932861
000509,华塑控股,深市,1073124765.625,20250923,19930507,1073127968.75,12390000,13782299.8046875,4613021250.0,0.0,0.0,0.0,8380456250.0,5876236250.0,1305211015.625,323482011.71875,32000,4912785937.5,824112968.75,2507822031.25,1314174062.5,4109265937.5,3886237812.5,1911118906.25,2737999.877929688,0.0,447226992.1875,-68816997.0703125,1620675937.5,2765000.0,910000.0,-27091000.9765625,-12084882500.0,0.1230000033974648
000510,新金路,深市,606664804.6875,20251015,19930507,648543593.75,12260000,-582121718.75,9746692500.0,0.0,0.0,-1000.000014901161,26123320000.0,8085927500.0,10763552500.0,1706175937.5,49420,9869865000.0,889946953.125,1909377968.75,12461335000.0,8160625625.0,7379671250.0,1004873046.875,-590275976.5625,13116999.51171875,206098007.8125,-14400999.75585938,3649062812.5,-595000976.5625,-630922031.25,-670360000.0,3213772187.5,1.921000003814697
000513,丽珠集团,深市,584146289.0625,20251010,19931028,904100468.75,12270000,11709708750.0,62823545000.0,0.0,299807109.375,14299.99947547913,241728700000.0,162381780000.0,41225805000.0,4916746875.0,47362,74097375000.0,12464846250.0,3209458125.0,136777040000.0,62719125000.0,21314865000.0,23014635000.0,18335181250.0,282821992.1875,16869406250.0,-4496605000.0,17146112500.0,18281097500.0,15512212500.0,12810880000.0,120532560000.0,15.12800025939941
000514,渝开发,深市,843770937.5,20250823,19930712,843770937.5,20700000,-328995312.5,1836208125.0,0.0,0.0,2300.000041723251,71961025000.0,38777895000.0,5829673125.0,1071420000.0,44154,20253170000.0,2786970000.0,11977821250.0,38244020000.0,1414780937.5,1135726953.125,2408735000.0,2319650000.0,2497255000.0,489789023.4375,-320420996.09375,27064320000.0,2321305000.0,1920606093.75,1934038125.0,15775550000.0,4.532000064849854
000516,国际医学,深市,2204856250.0,20250822,19930809,2238896718.75,26840000,-1736058437.5,24204617500.0,0.0,0.0,-700.0000029802322,100055120000.0,11859531250.0,69687010000.0,6929018750.0,110458,42107640000.0,-2562888125.0,9716559375.0,34662647500.0,20343076250.0,18756810000.0,5941644375.0,-2116632968.75,209404003.90625,5925419375.0,-2827496250.0,608815000.0,-2131317031.25,-2183128906.25,-1649617968.75,-1449901875.0,1.547999978065491
000517,荣安地产,深市,2491986406.25,20250830,19930806,3183922500.0,20700000,4640331562.5,138841610000.0,0.0,0.0,99.99999776482582,144143010000.0,130590210000.0,201142011.71875,49135996.09375,35707,69167175000.0,5270717500.0,-17863711250.0,58546250000.0,38950147500.0,34321390000.0,1418130000.0,36690000.0,30643999.0234375,5605830000.0,-6244100000.0,93838420000.0,66177001.953125,21601999.51171875,364506992.1875,34944160000.0,1.83899998664856
